"","Locations_to_use","left","right","xloc","yloc","xloc1","yloc1","Date","batches_per_lane","su_per_lane"
"399","A01B02","A01","B02",75,80,10,72,"14-Jul-14",2,18
"400","A01B02","A01","B02",75,80,10,72,"12-Sep-14",1,36
"401","A01B02","A01","B02",75,80,10,72,"11-Sep-14",1,36
"402","A01B02","A01","B02",75,80,10,72,"5-Aug-14",1,34
"403","A01B02","A01","B02",75,80,10,72,"10-Aug-14",1,34
"404","A01B02","A01","B02",75,80,10,72,"21-Jul-14",1,10
"405","A01B02","A01","B02",75,80,10,72,"9-Aug-14",1,34
"406","A01B02","A01","B02",75,80,10,72,"1-Aug-14",1,34
"407","A01B02","A01","B02",75,80,10,72,"12-Jul-14",2,35
"408","A01B02","A01","B02",75,80,10,72,"22-Aug-14",1,17
"409","A01B02","A01","B02",75,80,10,72,"29-Jul-14",1,34
"410","A01B02","A01","B02",75,80,10,72,"10-Sep-14",1,36
"411","A01B02","A01","B02",75,80,10,72,"5-Sep-14",1,36
"412","A01B02","A01","B02",75,80,10,72,"18-Aug-14",1,17
"413","A01B02","A01","B02",75,80,10,72,"8-Sep-14",1,36
"414","A01B02","A01","B02",75,80,10,72,"17-Sep-14",1,36
"415","A01B02","A01","B02",75,80,10,72,"5-Jul-14",1,34
"416","A01B02","A01","B02",75,80,10,72,"17-Jul-14",1,15
"417","A01B02","A01","B02",75,80,10,72,"7-Aug-14",1,34
"418","A01B02","A01","B02",75,80,10,72,"7-Jul-14",1,21
"419","A01B02","A01","B02",75,80,10,72,"9-Jul-14",2,35
"420","A01B02","A01","B02",75,80,10,72,"14-Aug-14",1,20
"421","A01B02","A01","B02",75,80,10,72,"18-Jul-14",1,15
"422","A01B02","A01","B02",75,80,10,72,"30-Jul-14",1,34
"423","A01B02","A01","B02",75,80,10,72,"16-Aug-14",1,17
"424","A01B02","A01","B02",75,80,10,72,"10-Jul-14",2,35
"425","A01B02","A01","B02",75,80,10,72,"31-Jul-14",1,34
"426","A01B02","A01","B02",75,80,10,72,"11-Jul-14",2,35
"427","A01B02","A01","B02",75,80,10,72,"12-Aug-14",1,34
"428","A01B02","A01","B02",75,80,10,72,"15-Sep-14",1,36
"429","A01B02","A01","B02",75,80,10,72,"22-Jul-14",1,33
"430","A01B03","A01","B03",75,90,10,71,"3-Aug-14",1,31
"431","A01B03","A01","B03",75,90,10,71,"13-Aug-14",1,31
"432","A01B03","A01","B03",75,90,10,71,"16-Jul-14",1,25
"433","A01B03","A01","B03",75,90,10,71,"2-Sep-14",1,31
"434","A01B03","A01","B03",75,90,10,71,"22-Aug-14",1,31
"435","A01B03","A01","B03",75,90,10,71,"3-Jul-14",2,43
"436","A01B03","A01","B03",75,90,10,71,"6-Sep-14",1,31
"437","A01B03","A01","B03",75,90,10,71,"23-Aug-14",1,31
"438","A01B03","A01","B03",75,90,10,71,"3-Sep-14",1,31
"439","A01B03","A01","B03",75,90,10,71,"14-Jul-14",1,25
"440","A01B03","A01","B03",75,90,10,71,"28-Jul-14",1,31
"441","A01B03","A01","B03",75,90,10,71,"4-Jul-14",1,12
"442","A01B03","A01","B03",75,90,10,71,"4-Sep-14",1,31
"443","A01B03","A01","B03",75,90,10,71,"17-Jul-14",1,25
"444","A01B03","A01","B03",75,90,10,71,"7-Jul-14",1,25
"445","A01B03","A01","B03",75,90,10,71,"21-Jul-14",1,31
"446","A01B03","A01","B03",75,90,10,71,"15-Aug-14",1,31
"447","A01B03","A01","B03",75,90,10,71,"9-Sep-14",1,31
"448","A01B03","A01","B03",75,90,10,71,"26-Jul-14",1,31
"449","A01B03","A01","B03",75,90,10,71,"21-Aug-14",1,31
"450","A01B03","A01","B03",75,90,10,71,"12-Sep-14",1,31
"451","A01B03","A01","B03",75,90,10,71,"8-Jul-14",1,25
"452","A01B03","A01","B03",75,90,10,71,"16-Sep-14",1,31
"453","A01B03","A01","B03",75,90,10,71,"28-Aug-14",1,31
"454","A01B03","A01","B03",75,90,10,71,"9-Aug-14",1,31
"455","A01B03","A01","B03",75,90,10,71,"19-Sep-14",1,31
"456","A01B03","A01","B03",75,90,10,71,"11-Aug-14",1,31
"457","A01B03","A01","B03",75,90,10,71,"5-Aug-14",1,31
"458","A01B03","A01","B03",75,90,10,71,"6-Aug-14",1,31
"459","A01B03","A01","B03",75,90,10,71,"8-Sep-14",1,31
"460","A01B03","A01","B03",75,90,10,71,"29-Jul-14",1,31
"461","A01B03","A01","B03",75,90,10,71,"18-Aug-14",1,31
"462","A01B03","A01","B03",75,90,10,71,"12-Jul-14",1,25
"463","A01B03","A01","B03",75,90,10,71,"15-Jul-14",1,25
"464","A01B03","A01","B03",75,90,10,71,"13-Sep-14",1,31
"465","A01B03","A01","B03",75,90,10,71,"11-Sep-14",1,31
"466","A01B03","A01","B03",75,90,10,71,"10-Aug-14",1,31
"467","A01B03","A01","B03",75,90,10,71,"22-Jul-14",1,31
"468","A01B03","A01","B03",75,90,10,71,"10-Jul-14",1,25
"469","A01B03","A01","B03",75,90,10,71,"17-Sep-14",1,31
"470","A01B03","A01","B03",75,90,10,71,"10-Sep-14",1,31
"471","A01B03","A01","B03",75,90,10,71,"8-Aug-14",1,31
"472","A01B03","A01","B03",75,90,10,71,"7-Aug-14",1,31
"473","A01B03","A01","B03",75,90,10,71,"11-Jul-14",1,25
"474","A01B03","A01","B03",75,90,10,71,"19-Aug-14",1,31
"475","A01B03","A01","B03",75,90,10,71,"27-Aug-14",1,31
"476","A01B03","A01","B03",75,90,10,71,"26-Aug-14",1,31
"477","A01B03","A01","B03",75,90,10,71,"9-Jul-14",1,25
"478","A01B03","A01","B03",75,90,10,71,"14-Aug-14",1,31
"479","A01B03","A01","B03",75,90,10,71,"1-Aug-14",1,31
"480","A01B03","A01","B03",75,90,10,71,"31-Jul-14",1,31
"481","A01B03","A01","B03",75,90,10,71,"30-Jul-14",1,31
"482","A01B03","A01","B03",75,90,10,71,"25-Aug-14",1,31
"483","A01B03","A01","B03",75,90,10,71,"1-Sep-14",1,31
"484","A01B03","A01","B03",75,90,10,71,"12-Aug-14",1,31
"485","A01B03","A01","B03",75,90,10,71,"29-Aug-14",1,31
"486","A01B03","A01","B03",75,90,10,71,"5-Sep-14",1,31
"487","A01B03","A01","B03",75,90,10,71,"5-Jul-14",1,31
"488","A01B03","A01","B03",75,90,10,71,"18-Jul-14",1,25
"489","A01B03","A01","B03",75,90,10,71,"15-Sep-14",1,31
"490","A01B03","A01","B03",75,90,10,71,"16-Aug-14",1,31
"491","A01B04","A01","B04",75,100,10,70,"23-Aug-14",1,20
"492","A01B04","A01","B04",75,100,10,70,"16-Jul-14",1,1
"493","A01B04","A01","B04",75,100,10,70,"11-Aug-14",1,20
"494","A01B04","A01","B04",75,100,10,70,"4-Sep-14",1,20
"495","A01B04","A01","B04",75,100,10,70,"15-Aug-14",1,20
"496","A01B04","A01","B04",75,100,10,70,"12-Sep-14",1,20
"497","A01B04","A01","B04",75,100,10,70,"6-Sep-14",1,20
"498","A01B04","A01","B04",75,100,10,70,"28-Jul-14",1,20
"499","A01B04","A01","B04",75,100,10,70,"3-Sep-14",1,20
"500","A01B04","A01","B04",75,100,10,70,"21-Jul-14",1,20
"501","A01B04","A01","B04",75,100,10,70,"8-Jul-14",1,34
"502","A01B04","A01","B04",75,100,10,70,"4-Jul-14",1,34
"503","A01B04","A01","B04",75,100,10,70,"22-Aug-14",1,20
"504","A01B04","A01","B04",75,100,10,70,"10-Sep-14",1,20
"505","A01B04","A01","B04",75,100,10,70,"14-Jul-14",1,34
"506","A01B04","A01","B04",75,100,10,70,"19-Sep-14",1,30
"507","A01B04","A01","B04",75,100,10,70,"12-Jul-14",1,34
"508","A01B04","A01","B04",75,100,10,70,"7-Jul-14",1,34
"509","A01B04","A01","B04",75,100,10,70,"16-Aug-14",1,20
"510","A01B04","A01","B04",75,100,10,70,"1-Aug-14",1,20
"511","A01B04","A01","B04",75,100,10,70,"17-Jul-14",2,19
"512","A01B04","A01","B04",75,100,10,70,"2-Sep-14",1,20
"513","A01B04","A01","B04",75,100,10,70,"13-Aug-14",1,20
"514","A01B04","A01","B04",75,100,10,70,"8-Sep-14",1,20
"515","A01B04","A01","B04",75,100,10,70,"19-Aug-14",1,20
"516","A01B04","A01","B04",75,100,10,70,"12-Aug-14",1,20
"517","A01B04","A01","B04",75,100,10,70,"7-Aug-14",1,20
"518","A01B04","A01","B04",75,100,10,70,"18-Aug-14",1,20
"519","A01B04","A01","B04",75,100,10,70,"26-Jul-14",1,20
"520","A01B04","A01","B04",75,100,10,70,"9-Sep-14",1,20
"521","A01B04","A01","B04",75,100,10,70,"10-Aug-14",1,20
"522","A01B04","A01","B04",75,100,10,70,"29-Jul-14",1,20
"523","A01B04","A01","B04",75,100,10,70,"9-Aug-14",1,20
"524","A01B04","A01","B04",75,100,10,70,"11-Sep-14",1,20
"525","A01B04","A01","B04",75,100,10,70,"13-Sep-14",1,4
"526","A01B04","A01","B04",75,100,10,70,"9-Jul-14",1,34
"527","A01B04","A01","B04",75,100,10,70,"21-Aug-14",1,20
"528","A01B04","A01","B04",75,100,10,70,"1-Sep-14",1,20
"529","A01B04","A01","B04",75,100,10,70,"16-Sep-14",1,30
"530","A01B04","A01","B04",75,100,10,70,"31-Jul-14",1,20
"531","A01B04","A01","B04",75,100,10,70,"22-Jul-14",1,20
"532","A01B04","A01","B04",75,100,10,70,"17-Sep-14",1,30
"533","A01B04","A01","B04",75,100,10,70,"6-Aug-14",1,20
"534","A01B04","A01","B04",75,100,10,70,"3-Aug-14",1,20
"535","A01B04","A01","B04",75,100,10,70,"28-Aug-14",1,20
"536","A01B04","A01","B04",75,100,10,70,"8-Aug-14",1,20
"537","A01B04","A01","B04",75,100,10,70,"5-Aug-14",1,20
"538","A01B04","A01","B04",75,100,10,70,"29-Aug-14",1,20
"539","A01B04","A01","B04",75,100,10,70,"3-Jul-14",2,54
"540","A01B04","A01","B04",75,100,10,70,"18-Jul-14",1,18
"541","A01B04","A01","B04",75,100,10,70,"15-Jul-14",1,34
"542","A01B04","A01","B04",75,100,10,70,"14-Aug-14",1,20
"543","A01B04","A01","B04",75,100,10,70,"26-Aug-14",1,20
"544","A01B04","A01","B04",75,100,10,70,"11-Jul-14",1,34
"545","A01B04","A01","B04",75,100,10,70,"30-Jul-14",1,20
"546","A01B04","A01","B04",75,100,10,70,"15-Sep-14",1,3
"547","A01B04","A01","B04",75,100,10,70,"27-Aug-14",1,20
"548","A01B04","A01","B04",75,100,10,70,"5-Jul-14",1,20
"549","A01B04","A01","B04",75,100,10,70,"25-Aug-14",1,20
"550","A01B04","A01","B04",75,100,10,70,"5-Sep-14",1,20
"551","A01B04","A01","B04",75,100,10,70,"10-Jul-14",1,34
"552","A01B05","A01","B05",75,110,10,69,"5-Aug-14",1,26
"553","A01B05","A01","B05",75,110,10,69,"19-Aug-14",1,20
"554","A01B05","A01","B05",75,110,10,69,"11-Aug-14",1,20
"555","A01B05","A01","B05",75,110,10,69,"15-Aug-14",1,20
"556","A01B05","A01","B05",75,110,10,69,"1-Sep-14",1,17
"557","A01B05","A01","B05",75,110,10,69,"12-Aug-14",1,20
"558","A01B05","A01","B05",75,110,10,69,"23-Aug-14",1,20
"559","A01B05","A01","B05",75,110,10,69,"4-Jul-14",1,21
"560","A01B05","A01","B05",75,110,10,69,"4-Sep-14",1,17
"561","A01B05","A01","B05",75,110,10,69,"16-Sep-14",1,26
"562","A01B05","A01","B05",75,110,10,69,"16-Jul-14",2,34
"563","A01B05","A01","B05",75,110,10,69,"9-Aug-14",1,26
"564","A01B05","A01","B05",75,110,10,69,"1-Aug-14",1,26
"565","A01B05","A01","B05",75,110,10,69,"8-Jul-14",1,21
"566","A01B05","A01","B05",75,110,10,69,"26-Aug-14",1,18
"567","A01B05","A01","B05",75,110,10,69,"28-Jul-14",1,26
"568","A01B05","A01","B05",75,110,10,69,"12-Sep-14",1,26
"569","A01B05","A01","B05",75,110,10,69,"12-Jul-14",2,34
"570","A01B05","A01","B05",75,110,10,69,"28-Aug-14",1,17
"571","A01B05","A01","B05",75,110,10,69,"2-Sep-14",1,17
"572","A01B05","A01","B05",75,110,10,69,"18-Aug-14",1,20
"573","A01B05","A01","B05",75,110,10,69,"19-Sep-14",1,26
"574","A01B05","A01","B05",75,110,10,69,"13-Sep-14",1,26
"575","A01B05","A01","B05",75,110,10,69,"7-Aug-14",1,26
"576","A01B05","A01","B05",75,110,10,69,"14-Jul-14",2,34
"577","A01B05","A01","B05",75,110,10,69,"21-Aug-14",1,20
"578","A01B05","A01","B05",75,110,10,69,"31-Jul-14",1,26
"579","A01B05","A01","B05",75,110,10,69,"7-Jul-14",1,21
"580","A01B05","A01","B05",75,110,10,69,"10-Sep-14",1,14
"581","A01B05","A01","B05",75,110,10,69,"29-Jul-14",1,26
"582","A01B05","A01","B05",75,110,10,69,"3-Jul-14",1,21
"583","A01B05","A01","B05",75,110,10,69,"13-Aug-14",1,20
"584","A01B05","A01","B05",75,110,10,69,"10-Aug-14",1,20
"585","A01B05","A01","B05",75,110,10,69,"17-Jul-14",2,34
"586","A01B05","A01","B05",75,110,10,69,"8-Sep-14",1,14
"587","A01B05","A01","B05",75,110,10,69,"27-Aug-14",1,18
"588","A01B05","A01","B05",75,110,10,69,"25-Aug-14",1,20
"589","A01B05","A01","B05",75,110,10,69,"22-Aug-14",1,20
"590","A01B05","A01","B05",75,110,10,69,"30-Jul-14",1,26
"591","A01B05","A01","B05",75,110,10,69,"6-Sep-14",1,15
"592","A01B05","A01","B05",75,110,10,69,"3-Aug-14",1,26
"593","A01B05","A01","B05",75,110,10,69,"3-Sep-14",1,17
"594","A01B05","A01","B05",75,110,10,69,"9-Sep-14",1,14
"595","A01B05","A01","B05",75,110,10,69,"11-Jul-14",2,34
"596","A01B05","A01","B05",75,110,10,69,"29-Aug-14",1,17
"597","A01B05","A01","B05",75,110,10,69,"15-Sep-14",1,26
"598","A01B05","A01","B05",75,110,10,69,"17-Sep-14",1,26
"599","A01B05","A01","B05",75,110,10,69,"16-Aug-14",1,20
"600","A01B05","A01","B05",75,110,10,69,"9-Jul-14",1,21
"601","A01B05","A01","B05",75,110,10,69,"15-Jul-14",2,34
"602","A01B05","A01","B05",75,110,10,69,"8-Aug-14",1,26
"603","A01B05","A01","B05",75,110,10,69,"6-Aug-14",1,26
"604","A01B05","A01","B05",75,110,10,69,"10-Jul-14",2,34
"605","A01B05","A01","B05",75,110,10,69,"14-Aug-14",1,20
"606","A01B05","A01","B05",75,110,10,69,"18-Jul-14",2,34
"607","A01B05","A01","B05",75,110,10,69,"5-Sep-14",1,17
"608","A01B06","A01","B06",75,120,10,68,"2-Sep-14",1,22
"609","A01B06","A01","B06",75,120,10,68,"1-Aug-14",2,22
"610","A01B06","A01","B06",75,120,10,68,"1-Sep-14",1,11
"611","A01B06","A01","B06",75,120,10,68,"22-Aug-14",3,33
"612","A01B06","A01","B06",75,120,10,68,"16-Sep-14",1,22
"613","A01B06","A01","B06",75,120,10,68,"28-Jul-14",2,28
"614","A01B06","A01","B06",75,120,10,68,"12-Jul-14",2,28
"615","A01B06","A01","B06",75,120,10,68,"27-Aug-14",3,33
"616","A01B06","A01","B06",75,120,10,68,"16-Jul-14",2,28
"617","A01B06","A01","B06",75,120,10,68,"7-Aug-14",2,22
"618","A01B06","A01","B06",75,120,10,68,"26-Jul-14",2,28
"619","A01B06","A01","B06",75,120,10,68,"8-Jul-14",2,28
"620","A01B06","A01","B06",75,120,10,68,"10-Aug-14",2,22
"621","A01B06","A01","B06",75,120,10,68,"4-Jul-14",1,16
"622","A01B06","A01","B06",75,120,10,68,"5-Aug-14",2,22
"623","A01B06","A01","B06",75,120,10,68,"17-Jul-14",2,28
"624","A01B06","A01","B06",75,120,10,68,"15-Aug-14",3,33
"625","A01B06","A01","B06",75,120,10,68,"25-Aug-14",3,33
"626","A01B06","A01","B06",75,120,10,68,"29-Aug-14",2,16
"627","A01B06","A01","B06",75,120,10,68,"12-Aug-14",3,33
"628","A01B06","A01","B06",75,120,10,68,"4-Sep-14",1,22
"629","A01B06","A01","B06",75,120,10,68,"19-Aug-14",3,33
"630","A01B06","A01","B06",75,120,10,68,"28-Aug-14",3,33
"631","A01B06","A01","B06",75,120,10,68,"9-Aug-14",2,22
"632","A01B06","A01","B06",75,120,10,68,"18-Aug-14",3,33
"633","A01B06","A01","B06",75,120,10,68,"11-Sep-14",1,22
"634","A01B06","A01","B06",75,120,10,68,"26-Aug-14",3,33
"635","A01B06","A01","B06",75,120,10,68,"14-Aug-14",3,33
"636","A01B06","A01","B06",75,120,10,68,"14-Jul-14",2,28
"637","A01B06","A01","B06",75,120,10,68,"30-Jul-14",2,28
"638","A01B06","A01","B06",75,120,10,68,"16-Aug-14",3,33
"639","A01B06","A01","B06",75,120,10,68,"8-Sep-14",1,22
"640","A01B06","A01","B06",75,120,10,68,"10-Sep-14",1,1
"641","A01B06","A01","B06",75,120,10,68,"21-Aug-14",3,33
"642","A01B06","A01","B06",75,120,10,68,"23-Aug-14",3,33
"643","A01B06","A01","B06",75,120,10,68,"9-Jul-14",2,28
"644","A01B06","A01","B06",75,120,10,68,"11-Jul-14",2,28
"645","A01B06","A01","B06",75,120,10,68,"31-Jul-14",2,28
"646","A01B06","A01","B06",75,120,10,68,"7-Jul-14",2,28
"647","A01B06","A01","B06",75,120,10,68,"3-Sep-14",1,22
"648","A01B06","A01","B06",75,120,10,68,"29-Jul-14",2,28
"649","A01B06","A01","B06",75,120,10,68,"19-Sep-14",1,22
"650","A01B06","A01","B06",75,120,10,68,"12-Sep-14",1,22
"651","A01B06","A01","B06",75,120,10,68,"8-Aug-14",2,22
"652","A01B06","A01","B06",75,120,10,68,"9-Sep-14",1,1
"653","A01B06","A01","B06",75,120,10,68,"18-Jul-14",2,28
"654","A01B06","A01","B06",75,120,10,68,"3-Aug-14",2,22
"655","A01B06","A01","B06",75,120,10,68,"5-Jul-14",2,28
"656","A01B06","A01","B06",75,120,10,68,"6-Sep-14",1,22
"657","A01B06","A01","B06",75,120,10,68,"5-Sep-14",1,22
"658","A01B06","A01","B06",75,120,10,68,"15-Jul-14",2,28
"659","A01B06","A01","B06",75,120,10,68,"22-Jul-14",2,28
"660","A01B06","A01","B06",75,120,10,68,"13-Sep-14",1,22
"661","A01B06","A01","B06",75,120,10,68,"3-Jul-14",3,44
"662","A01B06","A01","B06",75,120,10,68,"11-Aug-14",2,22
"663","A01B06","A01","B06",75,120,10,68,"10-Jul-14",2,28
"664","A01B06","A01","B06",75,120,10,68,"17-Sep-14",1,22
"665","A01B06","A01","B06",75,120,10,68,"21-Jul-14",2,28
"666","A01B06","A01","B06",75,120,10,68,"13-Aug-14",3,33
"667","A01B06","A01","B06",75,120,10,68,"15-Sep-14",1,22
"668","A01B06","A01","B06",75,120,10,68,"6-Aug-14",2,22
"669","A01C01","A01","C01",75,130,11,73,"4-Sep-14",1,12
"670","A01C01","A01","C01",75,130,11,73,"28-Jul-14",1,12
"671","A01C01","A01","C01",75,130,11,73,"1-Sep-14",1,12
"672","A01C01","A01","C01",75,130,11,73,"26-Jul-14",1,12
"673","A01C01","A01","C01",75,130,11,73,"14-Aug-14",1,12
"674","A01C01","A01","C01",75,130,11,73,"15-Aug-14",1,12
"675","A01C01","A01","C01",75,130,11,73,"17-Jul-14",1,8
"676","A01C01","A01","C01",75,130,11,73,"14-Jul-14",1,7
"677","A01C01","A01","C01",75,130,11,73,"1-Aug-14",1,12
"678","A01C01","A01","C01",75,130,11,73,"28-Aug-14",1,12
"679","A01C01","A01","C01",75,130,11,73,"8-Aug-14",2,13
"680","A01C01","A01","C01",75,130,11,73,"22-Aug-14",1,12
"681","A01C01","A01","C01",75,130,11,73,"9-Aug-14",2,13
"682","A01C01","A01","C01",75,130,11,73,"16-Sep-14",2,19
"683","A01C01","A01","C01",75,130,11,73,"2-Sep-14",1,12
"684","A01C01","A01","C01",75,130,11,73,"9-Sep-14",1,12
"685","A01C01","A01","C01",75,130,11,73,"18-Jul-14",1,8
"686","A01C01","A01","C01",75,130,11,73,"30-Jul-14",1,12
"687","A01C01","A01","C01",75,130,11,73,"18-Aug-14",1,12
"688","A01C01","A01","C01",75,130,11,73,"6-Sep-14",1,12
"689","A01C01","A01","C01",75,130,11,73,"8-Sep-14",1,12
"690","A01C01","A01","C01",75,130,11,73,"3-Sep-14",1,12
"691","A01C01","A01","C01",75,130,11,73,"19-Sep-14",2,19
"692","A01C01","A01","C01",75,130,11,73,"27-Aug-14",1,12
"693","A01C01","A01","C01",75,130,11,73,"12-Aug-14",1,12
"694","A01C01","A01","C01",75,130,11,73,"25-Aug-14",1,12
"695","A01C01","A01","C01",75,130,11,73,"10-Sep-14",1,12
"696","A01C01","A01","C01",75,130,11,73,"13-Sep-14",1,12
"697","A01C01","A01","C01",75,130,11,73,"13-Aug-14",1,12
"698","A01C01","A01","C01",75,130,11,73,"5-Aug-14",1,12
"699","A01C01","A01","C01",75,130,11,73,"31-Jul-14",1,12
"700","A01C01","A01","C01",75,130,11,73,"17-Sep-14",2,19
"701","A01C01","A01","C01",75,130,11,73,"16-Jul-14",1,7
"702","A01C01","A01","C01",75,130,11,73,"16-Aug-14",1,12
"703","A01C01","A01","C01",75,130,11,73,"12-Sep-14",1,12
"704","A01C01","A01","C01",75,130,11,73,"11-Sep-14",1,12
"705","A01C01","A01","C01",75,130,11,73,"21-Aug-14",1,12
"706","A01C01","A01","C01",75,130,11,73,"23-Aug-14",1,12
"707","A01C01","A01","C01",75,130,11,73,"21-Jul-14",1,8
"708","A01C01","A01","C01",75,130,11,73,"15-Jul-14",1,7
"709","A01C01","A01","C01",75,130,11,73,"6-Aug-14",2,13
"710","A01C01","A01","C01",75,130,11,73,"11-Aug-14",2,13
"711","A01C01","A01","C01",75,130,11,73,"10-Aug-14",2,13
"712","A01C01","A01","C01",75,130,11,73,"29-Jul-14",1,12
"713","A01C01","A01","C01",75,130,11,73,"5-Sep-14",1,12
"714","A01C01","A01","C01",75,130,11,73,"3-Aug-14",1,12
"715","A01C01","A01","C01",75,130,11,73,"29-Aug-14",1,12
"716","A01C01","A01","C01",75,130,11,73,"22-Jul-14",1,8
"717","A01C01","A01","C01",75,130,11,73,"26-Aug-14",1,12
"718","A01C01","A01","C01",75,130,11,73,"19-Aug-14",1,12
"719","A01C01","A01","C01",75,130,11,73,"7-Aug-14",2,13
"720","A01C01","A01","C01",75,130,11,73,"3-Jul-14",1,8
"721","A01C01","A01","C01",75,130,11,73,"15-Sep-14",1,12
"722","A01C01","A01","C01",75,130,11,73,"5-Jul-14",1,8
"723","A01C02","A01","C02",75,140,11,72,"17-Sep-14",1,13
"724","A01C02","A01","C02",75,140,11,72,"8-Jul-14",1,4
"725","A01C02","A01","C02",75,140,11,72,"11-Aug-14",1,36
"726","A01C02","A01","C02",75,140,11,72,"10-Jul-14",1,4
"727","A01C02","A01","C02",75,140,11,72,"4-Sep-14",1,36
"728","A01C02","A01","C02",75,140,11,72,"14-Aug-14",1,36
"729","A01C02","A01","C02",75,140,11,72,"28-Aug-14",1,36
"730","A01C02","A01","C02",75,140,11,72,"9-Aug-14",1,36
"731","A01C02","A01","C02",75,140,11,72,"11-Jul-14",1,4
"732","A01C02","A01","C02",75,140,11,72,"18-Aug-14",1,36
"733","A01C02","A01","C02",75,140,11,72,"9-Sep-14",1,36
"734","A01C02","A01","C02",75,140,11,72,"13-Aug-14",1,36
"735","A01C02","A01","C02",75,140,11,72,"25-Aug-14",1,36
"736","A01C02","A01","C02",75,140,11,72,"19-Sep-14",1,35
"737","A01C02","A01","C02",75,140,11,72,"23-Aug-14",1,36
"738","A01C02","A01","C02",75,140,11,72,"5-Sep-14",1,36
"739","A01C02","A01","C02",75,140,11,72,"6-Sep-14",1,36
"740","A01C02","A01","C02",75,140,11,72,"3-Sep-14",1,36
"741","A01C02","A01","C02",75,140,11,72,"13-Sep-14",1,36
"742","A01C02","A01","C02",75,140,11,72,"11-Sep-14",1,36
"743","A01C02","A01","C02",75,140,11,72,"4-Jul-14",1,4
"744","A01C02","A01","C02",75,140,11,72,"7-Jul-14",1,4
"745","A01C02","A01","C02",75,140,11,72,"9-Jul-14",1,4
"746","A01C02","A01","C02",75,140,11,72,"21-Aug-14",1,36
"747","A01C02","A01","C02",75,140,11,72,"29-Aug-14",1,36
"748","A01C02","A01","C02",75,140,11,72,"15-Sep-14",1,36
"749","A01C02","A01","C02",75,140,11,72,"12-Sep-14",1,36
"750","A01C02","A01","C02",75,140,11,72,"8-Sep-14",1,36
"751","A01C02","A01","C02",75,140,11,72,"6-Aug-14",1,36
"752","A01C02","A01","C02",75,140,11,72,"10-Aug-14",1,36
"753","A01C02","A01","C02",75,140,11,72,"10-Sep-14",1,36
"754","A01C02","A01","C02",75,140,11,72,"15-Aug-14",1,36
"755","A01C02","A01","C02",75,140,11,72,"1-Sep-14",1,36
"756","A01C02","A01","C02",75,140,11,72,"16-Aug-14",1,36
"757","A01C02","A01","C02",75,140,11,72,"3-Jul-14",1,4
"758","A01C02","A01","C02",75,140,11,72,"2-Sep-14",1,36
"759","A01C02","A01","C02",75,140,11,72,"19-Aug-14",1,36
"760","A01C02","A01","C02",75,140,11,72,"7-Aug-14",1,36
"761","A01C02","A01","C02",75,140,11,72,"22-Aug-14",1,36
"762","A01C02","A01","C02",75,140,11,72,"12-Aug-14",1,36
"763","A01C02","A01","C02",75,140,11,72,"26-Aug-14",1,36
"764","A01C02","A01","C02",75,140,11,72,"27-Aug-14",1,36
"765","A01C02","A01","C02",75,140,11,72,"8-Aug-14",1,36
"766","A01C03","A01","C03",75,150,11,71,"15-Jul-14",1,4
"767","A01C03","A01","C03",75,150,11,71,"14-Jul-14",1,2
"768","A01C03","A01","C03",75,150,11,71,"15-Sep-14",1,27
"769","A01C03","A01","C03",75,150,11,71,"17-Jul-14",1,4
"770","A01C03","A01","C03",75,150,11,71,"19-Sep-14",1,27
"771","A01C03","A01","C03",75,150,11,71,"5-Jul-14",1,4
"772","A01C03","A01","C03",75,150,11,71,"18-Jul-14",1,4
"773","A01C03","A01","C03",75,150,11,71,"21-Jul-14",1,4
"774","A01C03","A01","C03",75,150,11,71,"22-Jul-14",1,4
"775","A01C03","A01","C03",75,150,11,71,"16-Jul-14",1,4
"776","A01C03","A01","C03",75,150,11,71,"16-Sep-14",1,27
"777","A01C03","A01","C03",75,150,11,71,"17-Sep-14",1,27
"778","A01C03","A01","C03",75,150,11,71,"3-Jul-14",1,4
"779","A01C04","A01","C04",75,160,11,70,"15-Jul-14",1,1
"780","A01C04","A01","C04",75,160,11,70,"11-Jul-14",1,1
"781","A01C04","A01","C04",75,160,11,70,"18-Jul-14",1,1
"782","A01C04","A01","C04",75,160,11,70,"3-Jul-14",1,1
"783","A01C04","A01","C04",75,160,11,70,"8-Jul-14",1,1
"784","A01C04","A01","C04",75,160,11,70,"30-Jul-14",1,1
"785","A01C04","A01","C04",75,160,11,70,"26-Jul-14",1,1
"786","A01C04","A01","C04",75,160,11,70,"31-Jul-14",1,1
"787","A01C04","A01","C04",75,160,11,70,"3-Aug-14",1,1
"788","A01C04","A01","C04",75,160,11,70,"21-Jul-14",1,1
"789","A01C04","A01","C04",75,160,11,70,"7-Aug-14",1,1
"790","A01C04","A01","C04",75,160,11,70,"14-Jul-14",1,1
"791","A01C04","A01","C04",75,160,11,70,"17-Sep-14",1,14
"792","A01C04","A01","C04",75,160,11,70,"22-Jul-14",1,1
"793","A01C04","A01","C04",75,160,11,70,"29-Jul-14",1,1
"794","A01C04","A01","C04",75,160,11,70,"17-Jul-14",1,1
"795","A01C04","A01","C04",75,160,11,70,"5-Aug-14",1,1
"796","A01C04","A01","C04",75,160,11,70,"1-Aug-14",1,1
